"c1","c2","text"
"2792416087","2018-03-30","Is the Lizzy Law headed for Other Communities?       &Transfer"
"2801162648","2018-03-30","I'm trying to consciously eradicate -centric phrases from my lexicon, and realizing how pervasive it is: I'll ""shoot"" them an email, let's ""pull the trigger"" on this project, etc."
"282671020","2018-03-30","Taking a moment to say thanks for finding a spine to       ,  &   at least on the issues of"
"2834669914","2018-03-30","To all those who stupidly claim that there are more uterine regulations than firearm regulations, I will give you 1000 dollars if you can prove your assertion. Not kidding. Go for it.   "", ""Want to see violent crime plummet in Chicago, NY, Baltimore, LA, Oakland, et cetera? Shall issue CCW policy.  "")"
"28388111","2018-03-30","It has nothing to do with the second amendment and everything to do with money."
"2844575768","2018-03-30","In battling anti- hate tweets, I began to hear nothing but . Hearing the same *yawn* arguments, the same insults, the same claims w nothing to back it up, *yawn*, the same anger, the same thing over & over..... but NO solutions & no willingness to compromise"
"2847274084","2018-03-30",". - Revelation? . . -"
"2859441170","2018-03-30","Reminds me of Left's Roe v Wade win, that I initially supported. Over the years this law was amended  of times to now become murder on demand throughout entire pregnancy.  argument starts at same point then it will become  God bless"
"287328013","2018-03-30","What's good for one Ammendment should be good for all of them!"
"2887465954","2018-03-30","BREAKING NEWS! The  aka  just blew up! It turns out  is not a High School Student! He is a 25 year old activist hired by  to perpetuate  via the  SHARE THIS!!! Join us to help defeat..."", ""BREAKING NEWS! The  aka  just blew up! It turns out  is not a High School Student! He is a 25 year old activist hired by  to perpetuate  via the   Join us to help defeat them ""
)"
"29154355","2018-03-30","This is not a white student issue, this is a  issue... Let ALL the children have a platform! Let ALL the children's voices be heard!"
"2917675554","2018-03-30","Being Terrible to Teens Is an American Political Tradition"
"2931887991","2018-03-30",".  Representative from District 53, in southern Brevard County, to file bills to repeal  from  law.    _Today"
"2945134450","2018-03-30","Folks: this is what the police are up against. My advice is not to reach for your cell phone. They might get worried."
"2967765959","2018-03-30",". simply proved how much better  is at this  debate. Seriously orders of magnitudes better."
"29757205","2018-03-30","There's Never Been A More Important Time To Know The Source Of Your Rights     (PS - I used Dana's picture instead of my own. She's much better looking than me.)"
"298360896","2018-03-30","l think you can handle anyone and any subject, so you should go on any show whether its  or  to truly make a ""fair and balanced"" viewpoint."
"298527095","2018-03-30",": Will you be holding a Town Hall meeting on April 7?"
"299456906","2018-03-30","Not ONE PERSON advocating for  or an  can or will  the  of \""What THAT ? How  will be ? OR What will be done about the MILLIONS of such 'so-called weapons' already IN EXISTENCE and  by Americans?\"" !"", ""_su    You couldnt be more WRONG! is always a  for the !  was a defacto CONTRIBUTION to the ! Its EXACTLY what MOTIVATES  American  what Leftists will NEVER GET. So  grabs  from the jaws of DEFEAT!""
)"
"30239626","2018-03-30","This is the simplest explanation I've seen. Perhaps even Liberals can understand it?"
"3029783283","2018-03-30","That's it - blow the head off your 19 year-old son staggering in after a big night on the tiles. I'll take our Australian gun laws and the broom thanks"
"3032393326","2018-03-30"," When did comments become an attack? We arent attacking thier advertisers & trying to ruin thier futures for having a different opinion. People are clearly frustrated that the real cause of those deaths (BrowardSherrif) are being ignored to further . It's sickening"", "" _Now Armed Staff that is competent enough to do thier job is the only thing that will save children's lives. I'm sorry your  happened & you weren't given any adult support by . That's the real failure &  will not change that sad fact.""
)"
"304192604","2018-03-30","Brother of  victim Carmen Schentrup speaking in NC"
"30576784","2018-03-30","Both in favor of ."
"3060124229","2018-03-30","What is your  on ? Do you support restrictions on ? Make your voice heard!"
"307175159","2018-03-30","Ha ha! He's pushing for more  but never demands that the  be held accountable for allowing so many kids to be shot! By the way, adults were killed too! How come you kids never protest 300k babies being killed by Planned Parenthood ever year?"
"3080692418","2018-03-30","I understand people want guns to be able to protect themselves. However people need to realize that policies right now are far to lax & we have to do more to prevent weapons from falling into the hands of bad people. We have to be proactive not reactive."
"309084192","2018-03-30","Now that's some mighty fine"
"309368540","2018-03-30","Guns are safe. It's a distraction. Don't believe ."
"309809796","2018-03-30","Remind me of the last acid attack that killed 50+ and injured hundreds of people. I'll wait."
"3118458140","2018-03-30","_un    So when we say  is Unconstitutional. We mean it. And the courts are almost always one our side when such extreme measures are taken."", ""_un    Because taking peoples lawfully owned property away and retroactively punishing them as felons is Unconstitutional. Thats why. And that is where  goes to die in Gun Rights states."")"
"311862798","2018-03-30","Nick Freitas : Best 7 minutes EVER on"
"31399634","2018-03-30","Pay attention to what your children are being forced to do in . What this  did was wrong and Papa Bear  forced correction.    "", ""What's your reaction to this? Did Dad prove a point or not?    "")"
"3143451675","2018-03-30","There's whole school and hotel shootings w/ assault rifles but you know what at least ppl won't see a VIOLENT"
"31631110","2018-03-30","Gonna take all the guns from conservatives, melt them down, and make a rainbow colored statue of Mao."
"31855526","2018-03-30","RIGHT NOW:  of  tells me about the Second Amendment,  and the ."
"3188978536","2018-03-30","IS  identity: b4 KY 1853 ruling, Right 2  was legally & culturally prioritized above Right 2  (Bear Arms).  above  is actually a distortion of original  idea of"
"322061479","2018-03-30","Yeah, I'm good with this."
"322609246","2018-03-30","             "", ""             "")"
"3237425269","2018-03-30","in America Has Always Been About Disarming Black People"
"3241007092","2018-03-30","_ROB_29  had some nerve pushing only  assignment on the children. It should have been a choice for the child to decide. But honestly it's too deep of an issue for children in . This is getting completely out of control."
"32480335","2018-03-30","Reading reaction to this tweet. Odd. I took it as pure sarcasm pointing out the results of ideallic teenagers () foolishly supporting the nefarious plotting tyrannical evil of gun control. If it's supposed to support  gun it's a poor choice of references."
"3249491245","2018-03-30","it's time to pull books about modifying military style guns into killing machines."
"32602220","2018-03-30","Did you know at the Florida Day town hall that he said when he met with  students they never mentioned"
"327010441","2018-03-30","UIC would be perfect!  could rent a nearby room on Chicago's WestSide, for an up-close-&-personal look at how strict  laws curb ViolentCriminals. But  may not like this suggestion, because in that environment his  would be inoperative."
"32802488","2018-03-30","Alex Jones' 15 Yr Old Son Challenges Punk Gun-Grabber  To A Gun Debate! Does Hogg have the spine to take the challenge & will media cover it? NO because libtards CAN'T win a logical debate based on facts. Hogg will hide."
"32827707","2018-03-30","Eye of Providence? Who is P?  ."
"32928282","2018-03-30","This is why  doesn't work. This is why law abiding gun owners   Convicted felon shot, killed by homeowner during Tennessee home invasion: cops via the  App"
"330128037","2018-03-30","Those two young women, give me hope. I wanted to turn the channel, but we have to hear the stories so we don't become numb. These kids are our future, so we have to back them up."
"33084318","2018-03-30","THE LEFT WANTS ALL THESE CHANGES AND NOW THE"
"33415745","2018-03-30","Get on the side of  then you can talk again."
"33529092","2018-03-30","Left wing regressive media mis-led us again, anyone surprised? Any they wonder why we call them  Study says teenagers made up just 10% of March for Our Lives crowd   the  no"
"3354249616","2018-03-30","SHAME on you bullying  I hope everyone continues to boycott your sponsors"
"33596186","2018-03-30","Exactly why the 2nd admenent is needed!!  is not going go work."
"3369915309","2018-03-30","It's not about  It's about  sinister & pervert strategy to win  They're using victim's families pain as motivation to movilizing people against  &  a secondary goal. But main goal is to keeping people movilized until Election day"
"3397697673","2018-03-30","This is not okay. Children should experience life not hide."
"3427078965","2018-03-30","_Blair_  Democrats are fools. Using kids to promote  is just your speed. Enter the public forum, disparage millions of law abiding citizens and the  you're gonna get blowback. If they take your  it won't be long before your  will be gone. Do some research."
"34377519","2018-03-30","JHV Editorial: Gun violence should not be entertainment:"
"34430800","2018-03-30","For all the companies pulling advertisements from  we will find other companies/products to which we will give our business! For our pets:"
"3448846420","2018-03-30","""STOP BLAMING !""  DESTROYS the  Argument"" on  || Someone PLZ get   before something ends up happening to him. What? You think it couldn't?  WONT BE UNARMED LOVEY!  |"
"354046636","2018-03-30","raised his fist. He's no nazi. He & the other  realize the only color they care about is green. Injustice to 1 is injustice to all."
"35518341","2018-03-30","This generation needs more Buffy and less tide pods..."
"3561475512","2018-03-30","It's laughable people are telling Hogg to not tell  to shut up because it's rude. You  people are wild we are passsd politeness. You elected a bully. Bullies will be treated rudely back & their money taken away."
"356973774","2018-03-30","The stupidity on  hurts!!!"
"35904361","2018-03-30","Why won't  even listen to other students at ? the media has stiffed  while you promote  and . America is sick and tired of one-sided opinions."
"361417698","2018-03-30","Pro-gun people should love  because they would still get to own guns AND strike an indignantly angry pose. It's win-win for you guys."
"3679543701","2018-03-30","Matters is who  works for.  is a ."
"37408963","2018-03-30","And therefore let's thank our governors who by resisting  create some work for our doctors"
"374202070","2018-03-30","Nobody needs a fucking gun, get over your small dicks and insecurities ya dumb fucks."
"3750265342","2018-03-30","Millions more died in    &   &    , son YOU are a   for  &        4  vs  "", ""America, you DO realize the Left is fully driven to start a civil war, don't you?               4   "", 
""_estherbooo   You need to clarify that. Stupid black people, just like stupid white people who don't understand  &   (aka  for   ) &  was the tool of    & ALL despots. Never about  ALWAYS "", ""\""Molon Labe\"" our new cartoon                      ""
)"
"3751384162","2018-03-30","Imagine being the kind of person who is more outraged at kids walking out of school in protest than at kids being carried out of school in body bags..."
"378523151","2018-03-30","_atl It'd be nice for the adults to lead by example for a change. Interesting the number of adults on here calling out his behaviour but who have/are behaving similarly on this platform. TBH, I think the issue some have is actually with his message."
"379253804","2018-03-30","Repeal the Second Amendment. Whoops, I said it again"
"37975072","2018-03-30","Clueless Feds Show Why Gun Policy Should Be Local:Analysis by ."
"382855291","2018-03-30",": ""I'll accept Ingraham's apology if she condemns  coverage"""
"3834650237","2018-03-30"," Can't wait to see  fundraisers you manage! You did a great job with the    ! Keep up the good work."", "" You may not get into college but you sure are a good fundraiser. Keep up the good work      "")"
"3836463252","2018-03-30","Backing  and : George Soros Michael Bloomberg Warren Buffett Oprah Winfrey Paul Allen Steve Ballmer Rupert Murdoch Everytown for Gun Safety Planned Parenthood Mayors Against Illegal Guns Moms Demand Action"
"384852760","2018-03-30","Want to hear the real idiocy of the  / attacks on the  survivors? Most of those young people are 18, which means  think they are ADULT enough to OWN and SHOOT guns.. but they don't think they are old enough to have a valid opinion on ?!"
"38531611","2018-03-30","You are losing. Wrong side of history. Time to change or decide to lose."
"387142790","2018-03-30","Is without a doubt a product of white privilege, and quite frankly its sad. I've said I appreciate the movement, because issues on  need to be heard, but minority children suffer the most from this country's lax gun laws & our calls have been ignored."
"388352769","2018-03-30"," Then u must be doing less than nothing because he is one of the most ill-informed students I've ever heard speak on the topic of . He needs to pay attention in class more because he is woefully ignorant of   "", ""\""No, we don't want to take your . Not at all. We love & respect the  right to bear arms. All we want are 'common sense'  .\""       ""
)"
"394946692","2018-03-30","This was a powerful scene."
"3960051754","2018-03-30","Final result of"
"3983362153","2018-03-30","Author  &gt; an activist, conservationist, visionary, wrote powerful books:"
"39856156","2018-03-30","Disgusted by these ppl. Do they not have compassion after the tragedy. Hope this going after teenagers crap stops soon. It's ridiculous"
"406434502","2018-03-30","The Liberal Leftists and the  has made  their poster child for  who wants to be treated like an adult but also wants to be treated like a child when anyone confronts him."
"411364709","2018-03-30","_hoggs  If your brother  has no political/news value, they'd not attack him. Remember you guys are powerful! You can change the world. Stay fighting!"
"411621494","2018-03-30","The Nazis were huge gun control advocates as was the KKK.  is the tool of tyrants, psychopaths, racists and barbarians."
"414394298","2018-03-30","The same people who don't like gun control is the same people who pick on me in highschool they give me no apology's or say hello to me they be talking about bullying is wrong please shut the fuck up please hypocrites all of them"
"4175042472","2018-03-30","Direct and plain-spoken: this debate by  is a great resource to boost your gun safety literacy"
"417632104","2018-03-30","Divest from gun culture."
"422725612","2018-03-30","can stop  before  can."
"42410634","2018-03-30","David Hogg. Political Cartoon. Debate . Rex Jones."
"4270724613","2018-03-30","a lesson. It's not an apology when it's b/c  turned over your money tables. Who is more like Jesus, ?"
"42798684","2018-03-30","It's pretty obvious that not much can scare someone who's been the target of a shooter - and also that fear is the primary reason to own an assault weapon."
"431249824","2018-03-30","I guess her  wave at  GOP convention could be passed off as ""up for interpretation."" Nice of her to clarify her world view for advertisers w extremist  rhetoric attacking  efforts of"
"4350570377","2018-03-30","I try to NOT mention the org that promotes guns bc they get paid by gun manufacturers THEY Are NOT a GOVMT entity"
"435404014","2018-03-30","=  the police"
"44393729","2018-03-30","Hundreds of thousands show up for  to encourage               "", ""Paul's View:  for everybody!                   ""
)"
"4445821040","2018-03-30","This  let's honor our ancestor's escape from bondage by opposing those that want to disarm us, and make us slaves again.        _nine    "", ""This  let's honor our ancestors escape from bondage by opposing those that want to disarm us, and make us slaves again.       _JPFO "")"
"44798696","2018-03-30","The level of ignorance is astonishing.    cc         "", "" The level of ignorance is astonishing.    cc         "")"
"448999297","2018-03-30","Think about it for however long you need to.       "", ""I thought the reason people owned guns was to have organized militias to overthrow a tyrannical government like it says in the 2nd Amendment of the Constitution. I guess crazy white people is the real reason.     "", ""It's amazing what perception or complete bias do.    "")"
"4491531140","2018-03-30"," GOP lawmakers returns their NRA cash and voted to save lives with an       "", ""Hypocrite Republicans pretend they believe in the sanctity of life, then do everything to endanger life         "")"
"4543085935","2018-03-30","EXACTLY! It's ok 4 him 2 constantly lie about . Call Millions of ppl a \""sick f$cker\"" because we R Republican. Accuse Millions of law-abiding gun owners murders 4 supporting  but he can't take any heat! B.S.We also have the RIGHT 2  "", ""  Millions of Ppl R pissed about your lies on  We R offended about being called a \""sick f$cker\"" because we R Republican. Millions of law-abiding gun owners called murders 4 supporting  WHERE'S YOUR APOLOGY?  "", 
"" Millions of Ppl R pissed about  lies on  We R offended about being called a \""sick f$cker\"" because we R Republican. Millions of law-abiding gun owners called murders 4 supporting  WHERE'S HIS APOLOGY? "", ""  Millions of Ppl R pissed about his lies on . We R offended about being called a \""sick f$cker\"" because we R Republican. Millions of law-abiding gun owners called murders 4 supporting  WHERE'S YOUR APOLOGY? ""
)"
"465034145","2018-03-30","Switzerland Has High Gun Ownership But No Mass Shootings"
"4650587183","2018-03-30","lol. Mostly middle aged-woman that vote Dem anyway. Keep it up. The  debate works out great for  everytime."
"466109596","2018-03-30","Going to ""Rep. Jerrold Nadler - Congressional Town Hall"". See you there?via"
"468088827","2018-03-30","2018: elementary school updated us on their new auto locking doors, the front doors will open to allow access to a buzzer. This button will ring the front office prior, where access to open the doors must be given. so we lock up our schools & we can't have ?"
"47415772","2018-03-30","Jennifer Hoppe of  says tech giants Apple, Google and Amazon should use their power to dump the  and its streaming  channel. What do you think?via"
"474459576","2018-03-30","Does NOT sound like  ... sounds like MIND CONTROL by  !!!"
"474484988","2018-03-30","Can the  alone support ? Maybe  can merge with FOX ...at the rate they're losing advertising it's clear who doesn't know what they're talking about and it isn't the teens!"
"47849447","2018-03-30","Censors Comparisons Of  To  Youth Rally When He ..."
"4787695562","2018-03-30","_usa After  it dawned on me~ it's NOT just a coincidence that   & other well-choreographed, well-scripted kids could instantly get into character ~2nd thoughts abt  /  ~did  lie-in-wait 4 this 2 happen"
"479753431","2018-03-30","Dispensary's and underground sellers have been operating illegally in Ontario for as long as anyone can remember. Green will always flow through the system. Its only the people who wish to make money who feel threatened by the new laws making weed LEGAL  isareal topic"
"479963542","2018-03-30","doesn't work!!"
"480456689","2018-03-30","Opioids and guns are pushed by big industry.  Congress bought and sold... So nothing will happen until we clean house"
"4810620422","2018-03-30","This is so deep and sad. My relatives were in the Holocaust. I refuse to end up like this here in America. Let those who have a gun for security keep them"
"4850193552","2018-03-30","Do your kids play video games? What is your take on USA TODAY's recent article about violence in video games? No matter where you stand on the violent video game debate, remember you can use unGlue to curb video game usage."
"485153001","2018-03-30","Most Of The   Weren't Young And Most Weren't Motivated By  - From a"
"4852100926","2018-03-30","Using existing gun registration laws in 1938, Hitler was able to disarm the German Jews who were ordered to surrender all their weapons, and the police had the records on all who had registered them."
"485221115","2018-03-30","Gungrabbers just love Compromise! In exchange for NOTHING they get SOMETHING and Freemen and Freewomen give up their rights and liberties in exchange for NOTHING."
"4888453971","2018-03-30","DK why you're so obsessed w/the  students, when you s/b working on serious legislation in Congress, like ."
"491932706","2018-03-30","OMG! See how the unqualified POTUS hiring the unqualified is unquantifiable!"
"49676808","2018-03-30","_kasky Mr Paronto THANK you for all of your service. Why throw an insult at anyone who hid in hopes of surviving a school shooting? And you seem to be saying people must have ""responded"" to a shooter in order to have an educated opinion on  not much logic to that"
"499972836","2018-03-30","The latest ""zinger"" from gun nuts (and it must be on a talking point list because it's coming up a lot) is ""have you ever fired a fully automatic weapon?"" Few people in the civilian population have. And when you say no, they think they have discredited you. Nutty."
"503773339","2018-03-30","_Rate For starters, this ""issue"" is wrongly framed. It's not about his rejection. The discussion on college acceptance/rejection of  was originally a distraction from the debate on  and bullying technique from . CNN's just creating content."
"508899954","2018-03-30","quit whining jeebus!"
"518650092","2018-03-30","who demand we focus on other ways to curb  other than  are like obese people who insist on trying every method to lose weight other than eating less and exercising more."
"523368085","2018-03-30","Unless businesses are willing to lose 50% of their customer base, they need to stay out of political hot button issues like    etc. Serve everyone, keep your politics out of the business."", "" FBI should be found guilty for aiding and abetting. They knew, they had his father as an informant. When  was AG he wanted incidents that would give the  reasons for stronger  with goal of repealing .  failure came from same culture."", 
""  _hoggs They are  but both are really just piglets rolling in the muck they're raking up.  "")"
"5294092","2018-03-30","how may we  the  of  by thinking about       and the uneven  of   ?"
"529556135","2018-03-30","We must act for  so the left wins."
"530948034","2018-03-30","This dumb Irish chick blocked me after years bcuz she couldn't 4ce me 2 agree w/her DUMB libtarded  ways! She wood have put a gun 2 my head if she could 4ce me 2 bow 2 her tyranny! LOL, meanwhile, no one cares about Ireland  or even rules it! Emotional Girl, LOLOL!"
"53222655","2018-03-30"," When  made his decision not to return to high school he relinquished the title student. Traveling the country as a full time  advocate he has taken on an adult role. If he acts like an adult he should be treated like an adult."", "" is no longer a student. He admitted to CNN Alisyn Camerota he has not returned and has no intention of returning to Parkland school. He is too busy acting like an adult activist traveling the country promoting "", ""Why is it the rest of the Parkland teenagers went back to school but  didn't and told CNN that he is too busy to return to school. Wonder where he will be when  students graduate? ""
)"
"535800205","2018-03-30","-C'mon guys, they are just kids ........ But why I have you on the air, what's your take on  &"
"556445447","2018-03-30","I agree with .  is nothing more than a whiny kid employed by the liberal left to push the gun confiscation agenda. Sad the liberals have fallen this low."
"561614650","2018-03-30","Awesome! Largest Christian university opens 'sophisticated'  range for students.          "", ""Marine Corps Veteran Pens Open Letter to  . hope you read this,  & _hoggs           "", ""Yep, that's you and your gang of bullies,  _hoggs -             "", 
""I knew this crap would come!         "")"
"562938526","2018-03-30","More  from . The AR-15 is NOT, I repeat NOT a high powered rifle. Idiots."
"562996358","2018-03-30","in Sutherland Springs to discuss Fix NICS ACT'"
"565520223","2018-03-30","Jess doesn't think she's a huge piece of s. He loves her and wants her apology to be sincere, leave  and start working on campaigns 4"
"570567264","2018-03-30","How do u propose to protect? With what?"
"57522782","2018-03-30","You are one piece of trash that has benefited from the Parkland tragedy as the new socialist/leftist  puppet...when is the book deal and movie coming?"
"575764171","2018-03-30","Killer Mike Drops Full NRA Interview              "", ""Killer Mike ASK BLACK PEOPLE: Are You READY For Revolution?      -youth"")"
"58028616","2018-03-30","Just like  (and his, NOBEL PEACE PRIZE?!?! WTF?!), the  , there being 50-something odd   will stop humans from dying, illegals should be able to vote.etc etc etc"
"58524157","2018-03-30","What happened 2 Cooper is what every parent fears in todays America. NO community has THE RIGHT to tell victims of mass shootings or anyone NOT 2support gun safety LAWS! Cooper serve ur detention & nothing else! I'll see you at the next walk out!"
"588551732","2018-03-30","OK, sold: Let's arm teachers. ...With magic wands. If they're fully-certified wizards."
"59395554","2018-03-30","dropping  in the  argument"
"60643854","2018-03-30","See what happens when Real Police do their jobs, enforce existing laws and act on potential threats. We don't need more laws restricting ownership, we already have them!"
"61015562","2018-03-30","This  assault is about gun confiscation Preventing kids from playing with toy guns won't stop violence Teaching our children about morality, God, & encouraging family & 2 parent homes WILL But, of course, that's out of the question"
"614300917","2018-03-30","This is the reason we have the second amendment. So we can fight back if our government turns against us."
"625857378","2018-03-30","Rent a gun Put a lojack on it so FBI knows exactly where it is. It better be in the woods  hunting . Repeal the 2nd amendment"
"62887120","2018-03-30","I've learned from listening to the Left on gun rights they believe some laws are just too hard to follow. That personal responsibility is just too hard, so we must change those laws or eliminate those rights to accommodate the very few who can't follow the law."
"64784576","2018-03-30",". did you know your voice is featured in a Canadian Broadcasting Corporation (CBC)?      _hoggs"
"65817569","2018-03-30","Don't pretend you're more moral if you kill or support the killing of babies. You are the most vile person in the chat. You have no moral compass... period!"
"67254176","2018-03-30"," "", "" "")"
"700706234039578624","2018-03-30","TRAINING NEVER STOPS I'm not a political person and I don't say or do things based on my affiliation or membership to anything. If I had a statement to give to the misinformed advocates on  I can personally relate to a  song."
"703457405","2018-03-30","_kasky  Pattern.... Why don't you talk about what makes kids- YOUR PEERS, want to shoot up a school?"
"707284988069351424","2018-03-30","REMEMBER: The SAME people who SUPPORT  want to take away your RIGHT to protect yourself."
"712503540078534656","2018-03-30","if these kids of  even understood the slightest reality of  ... they would end up on a whole new topic called ""gun running"" ... the FBI is guilty... people..."
"713122572217389056","2018-03-30"," Brilliant! Engage with all the senses. Here's an empowerment playlist for  people like me.    "", ""I am  and we failed you,  Y. My leaders are now  _kasky . I will follow them 2 victory. It's time that X followed Y for a change!    "")"
"716432776711393280","2018-03-30","Actually, ur security is likely carrying a Glock 45 like police, & that IS a semiautomatic. Almost all  today are. Thank you for proving, once again, that the loudest in  are usually the most uneducated & dumbest. Money obvi didn't buy you brains."
"720640228160061441","2018-03-30","My thoughts on gun control"
"723041576","2018-03-30","Give these victims of  a voice in  debate: - millions dead in killing fields - millions marched to death camps - millions who perished in gulags - millions whose deaths were required to promote cultural revolution All defenseless & murdered by their government."
"724097168152367104","2018-03-30","Guns Explained With Catsvia     _"
"726577010","2018-03-30","Get your Tannerite from Red Dot Arms   "", ""Llama 1911 Max-I 38 Super 5\"", Chrome, Black  "")"
"73038424","2018-03-30","  ..inner  of   n  as  using da   2  or    against da   aka    "", "" A  ..a    by inner  of   n  as  but not  using da    2  or    against da   aka "", 
""This little boy isn't  anyone. da   n da   only use him as a   till they're done w/ him. If  is so ! Why    him? We all know why.    grow up as ."")"
"730496665","2018-03-30","Need to watch this here vid."
"731501349590851585","2018-03-30","Forrest explains the history of  in the US."
"732783041593118720","2018-03-30","pathetic going after the  . They are using their rights as citizens to protest and demand our government take action for  Why are you so afraid of these students?"
"742175568104456192","2018-03-30","Says it all doesn't it?"
"742759949772558336","2018-03-30","Will the  activists ever be satisfied? Or will they keep pushing  til no guns are left?"
"743600359793377280","2018-03-30","Can Stop  Long Before"
"744704603535577088","2018-03-30","I thought  stopped selling  ? This photo was taken today at my local store"
"748709270909120512","2018-03-30","  "", """")"
"750056030810189824","2018-03-30","What's difficult to understand is why folks think anyone would agree with a hundred percent of the positions Reagan held. He wasn't a god. He happened to be wrong on . Natural rights may not be infringed. Period."
"75112749","2018-03-30","Can Emma Gonzalez give us a Hollywood ending?via"
"755227997557313536","2018-03-30","Hey  can you explain that?      "", ""Guns save lives way more often than they do the opposite!       "")"
"757055636936888320","2018-03-30","Seriously if you wanna march how about joining the army and actually showing how much you care about this country then??       "", ""I mean maybe the idea of a purge once a year isn't such a bad idea       "")"
"758816378535018497","2018-03-30","Mass gun violence, gun control, solution sensible gun legislation, belief in the necessity for any of these may never manifest if we show the guns, show the shooters, show the unrest and never show the devastation. Show the scenes."
"76151330","2018-03-30","And in case you forgot,  America is not a theocracy.  are not . Let's  and elect a female doctor who will get to work to make real change: !"
"762534037","2018-03-30","I guess this isn't constant coverage on  because it doesn't fit the  narrative they are told to push...Stabbing rampage at Pa. high school leaves 22 wounded        "", "" Student Suspended For Refusing To Leave Classroom During  Walkout...Because he disagreed with the  activists           "", 
""I wonder which one in the background is their ARMED SECURITY at a  rally?              "")"
"767549302596141060","2018-03-30","They don't? You might wanna double check on that."
"769550695749984256","2018-03-30","Italian Woman Enters Gun Debate, Slays Liberals in Less Than 10 Seconds"
"774893842780696577","2018-03-30","Switzerland Has High Gun Ownership But No Mass Shootings"
"77550503","2018-03-30","When is it okay to talk back to someone who keeps falsely branding you a murderer?"
"7776912","2018-03-30","When he's needed most on and off the field, '  stands tall w/ kids  for  & homers as a tribute in floridavia"
"778371537758027781","2018-03-30","congress doesn't work , never has. Owned by lobbyists"
"781203382119731201","2018-03-30","SLAVE PLUS GUN EQUALS FREEDOM!!!"
"781883854864916480","2018-03-30","As a veteran myself, I get really peeved when I hear my brothers and sisters in arms cry out for . It's disgusting and they're ignorant of history."
"783298993916874752","2018-03-30","STOP SHOOTING UNARMED PEOPLE BECAUSE YOU DON'T KNOW HOW TO FIGHT & are afraid of hand to hand combat!  STARTS with law enforcement! If police can't FIGHT with their hands, remove yourself from law enforcement you weaklings!"
"784522568812359680","2018-03-30","   WHAT?? DID YA THINK IT WAS OVER??         "")"
"785214212926689280","2018-03-30","Full Metal Faithful! We've had enough and now we're back! Full Metal America is coming back from our hiatus tonight! We'll be live, 9pm EST, 6 Pacific. We'll be taking on the latest--  ,   and more! Get ready to bang your F*% head!"
"785238926973808640","2018-03-30","_  _Mage      _texas"
"785478519501447168","2018-03-30","Dropping Laura  will keep your bottom lines from dropping"
"785892562389245952","2018-03-30","I have no words, it's all right there."
"788363052190167040","2018-03-30","doesn't want these stories headlining"
"791243833854070785","2018-03-30","_Falco          Disarming citizens always turns out poorly for the citizens.  and  for your Constitutional right to bear arms"
"793538440415551488","2018-03-30","Ingenious Soros Plan!"
"795136712632631296","2018-03-30","The same people screaming protect our kid's in support of gun control are the same one's who are silent while planned parenthood kills our kid's everyday. What and who are you really fighting for?"
"795697168350871552","2018-03-30","Smart, well-spoken young man.  should be a proud papa!"
"796185574340263937","2018-03-30","The Parkland shooter was a law abiding citizen. The Las Vegas shooter was a law abiding citizen. This is why we need stricter gun laws."
"796455826982584320","2018-03-30","Shooting Straight on the Gun ControversyAlmost 2X as many Americans have been killed by  in  than in  where war has been raging for ~17 years"
"796737922984648704","2018-03-30","Here's the reality: Criminals don't respect gun laws. The End."
"796780764742434816","2018-03-30","We need a debate on the Senate floor. Are you willing to do what Americans want and debate true gun control on the floor?"
"797013506","2018-03-30","You all just don't know of the evil in this world that guns protect you from.  is a VERY bad Idea for you. Leave it as it is now. for all those scary semi automatics you hate . the police, military and other law enforcement lives depend on them to protect you."
"797887255","2018-03-30"," _Dad  Guns used to be allowed and proper use was learned about in schools      "", ""As responsible parents, we talk to our children about not only drugs & sex, but also the dangers & consequences that accompany them. Why not do the same with firearms? No better thing you can do for your children than arm them with knowledge "")"
"800705029","2018-03-30","If you think the  wording well regulated militia means gov imposed rules, regulations or laws on a gov organized armed force you are to stupid to be in this conversation. Yes, stupid because you should have learned what it meant in 10th grade"
"801065074639114240","2018-03-30","My contribution to the  issue: I hereby promise, and solemnly affirm, that I will NEVER discharge a firearm at a living being; unless said being warrants deadly force! So help me GOD!"
"802292183789346816","2018-03-30","Conversation today with a co-worker: ""Trump is literally Hitler."" 5 minutes later: ""The government should step in to ban and confiscate all guns."" The inability of my co-worker to see the confliction within her statements?:"
"803129760771637248","2018-03-30","Has the American Government and her Top Intelligence Agencies (FBI/CIA/DOJ) proven to you that they can protect you well enough for you to consider handing over al of your firearms? Will criminals hand over their weapons as well?"
"80357422","2018-03-30","on all night and all day! List here on American Political Radio"
"803594148276273152","2018-03-30","agenda"
"803662599535677441","2018-03-30","The  only have a few tired. debunked arguments left, conflating  with abolishing the 2nd Amendment is one. Gun control doesn't work is the other."
"803663671","2018-03-30","If you're going to enter the  fray, I'd suggest you'd at least understand that assault rifles have been banned for decades.  is nonsense"
"804533337406590976","2018-03-30","_Joey My 17 yr old BCT Ft Jackson. Teach rather than ban. Mandatory Military service could teach more than just gun safety, teach honor, commitment & integrity. Our youth need discipline!"
"807740809403514880","2018-03-30","Change is rippling thru America proving our democracy still works as our Founders intended. Yay First Amendment!!!"
"807943430","2018-03-30","OMGOSH!! Does this hit the nail on the head?!"
